alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam
ALM-01840,2026-09-10T01:40:40,OBM,ao-031-subscriber,subscriber-db,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 29 saniye",dc1,rack-B,prod
ALM-02553,2026-09-10T01:40:43,SyslogNG,ao-003-api,api-gateway,2,cpu_high,CPU kullanimi yuzde 22,dc1,rack-A,prod
ALM-01575,2026-09-10T01:40:44,Zabbix,ao-022-charging,charging-service,1,ntp_drift,Saat sapmasi 79 ms,dc2,rack-B,prod
ALM-02807,2026-09-10T01:40:52,OBM,ao-038-cache,cache-cluster,1,ntp_drift,Saat sapmasi 84 ms,dc2,rack-C,prod
ALM-02884,2026-09-10T01:40:52,SyslogNG,ao-025-payment,payment-service,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 27 saniye",dc1,rack-B,prod
ALM-02295,2026-09-10T01:41:07,OBM,ao-012-session,session-service,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 23 saniye",dc2,rack-A,prod
ALM-01420,2026-09-10T01:41:08,AppDynamics,ao-012-session,session-service,1,mem_high,Bellek kullanimi yuzde 25 seviyesinde,dc2,rack-A,prod
ALM-02862,2026-09-10T01:41:10,AppDynamics,ao-054-payment,payment-provider-gw,1,ntp_drift,Saat sapmasi 60 ms,dc2,rack-A,prod
ALM-01713,2026-09-10T01:41:16,SyslogNG,ao-025-payment,payment-service,1,cpu_high,CPU kullanimi yuzde 73,dc1,rack-B,prod
ALM-02443,2026-09-10T01:41:18,Zabbix,ao-022-charging,charging-service,1,latency_high,"Yanit suresi p99 esigi asti, 62 ms",dc2,rack-B,prod
ALM-01553,2026-09-10T01:41:21,AppDynamics,ao-030-notification,notification-service,1,latency_high,"Yanit suresi p99 esigi asti, 66 ms",dc2,rack-A,prod
ALM-01240,2026-09-10T01:41:22,OBM,ao-028-order,order-service,3,backup_warn,Yedekleme isi 23 dakika gecikmeli tamamlandi,dc2,rack-B,prod
ALM-01981,2026-09-10T01:41:23,Zabbix,ao-004-mobile,mobile-bff,2,cpu_high,CPU kullanimi yuzde 55,dc2,rack-B,prod
ALM-01244,2026-09-10T01:41:40,Prometheus,ao-020-billing,billing-service,2,mem_high,Bellek kullanimi yuzde 57 seviyesinde,dc2,rack-C,prod
ALM-01332,2026-09-10T01:41:40,OBM,ao-022-charging,charging-service,2,network_flap,Arayuz eth0 link durumu 57 kez degisti,dc2,rack-B,prod
ALM-02738,2026-09-10T01:41:48,SyslogNG,ao-006-mobile,mobile-bff,3,latency_high,"Yanit suresi p99 esigi asti, 87 ms",dc2,rack-A,prod
ALM-01390,2026-09-10T01:42:00,AppDynamics,ao-032-subscriber,subscriber-db,1,mem_high,Bellek kullanimi yuzde 23 seviyesinde,dc2,rack-C,prod
ALM-00006,2026-09-10T01:42:13,Prometheus,ao-009-auth,auth-service,5,network_down,"Arayuz ens192 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-02831,2026-09-10T01:42:18,Prometheus,ao-038-cache,cache-cluster,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 71 dolu",dc2,rack-C,prod
ALM-02692,2026-09-10T01:42:20,Prometheus,ao-022-charging,charging-service,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 85 saniye",dc2,rack-B,prod
ALM-02924,2026-09-10T01:42:23,Zabbix,ao-030-notification,notification-service,3,mem_high,Bellek kullanimi yuzde 36 seviyesinde,dc2,rack-A,prod
ALM-00023,2026-09-10T01:42:24,OBM,ao-027-order,order-service,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 84",dc1,rack-A,prod
ALM-00044,2026-09-10T01:42:25,SyslogNG,ao-045-dns,dns-resolver,4,network_flap,Arayuz eth1 link durumu 87 kez degisti,dc1,rack-A,prod
ALM-00030,2026-09-10T01:42:27,OBM,ao-033-subscriber,subscriber-db,5,network_flap,Arayuz bond0 link durumu 77 kez degisti,dc1,rack-A,prod
ALM-02751,2026-09-10T01:42:28,AppDynamics,ao-012-session,session-service,2,latency_high,"Yanit suresi p99 esigi asti, 68 ms",dc2,rack-A,prod
ALM-02873,2026-09-10T01:42:28,AppDynamics,ao-023-charging,charging-service,2,network_flap,Arayuz eth1 link durumu 84 kez degisti,dc1,rack-C,prod
ALM-01250,2026-09-10T01:42:30,OBM,ao-019-billing,billing-service,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 74 saniye",dc1,rack-B,prod
ALM-00015,2026-09-10T01:42:31,Zabbix,ao-021-charging,charging-service,4,network_flap,Arayuz eth1 link durumu 72 kez degisti,dc1,rack-A,prod
ALM-01720,2026-09-10T01:42:31,SyslogNG,ao-020-billing,billing-service,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 86 saniye",dc2,rack-C,prod
ALM-01655,2026-09-10T01:42:36,AppDynamics,ao-051-report,report-batch,2,network_flap,Arayuz ens192 link durumu 37 kez degisti,dc1,rack-A,prod
ALM-00029,2026-09-10T01:42:37,Prometheus,ao-033-subscriber,subscriber-db,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 72",dc1,rack-A,prod
ALM-01736,2026-09-10T01:42:40,OBM,ao-011-auth,auth-service,1,cert_expiry,Sertifika 78 gun icinde suresi dolacak,dc1,rack-C,prod
ALM-01797,2026-09-10T01:42:40,SyslogNG,ao-011-auth,auth-service,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 27 dolu",dc1,rack-C,prod
ALM-00050,2026-09-10T01:42:41,Prometheus,ao-051-report,report-batch,4,network_flap,Arayuz eth0 link durumu 92 kez degisti,dc1,rack-A,prod
ALM-00011,2026-09-10T01:42:44,Zabbix,ao-015-subscriber,subscriber-service,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 75",dc1,rack-A,prod
ALM-00037,2026-09-10T01:42:44,SyslogNG,ao-039-message,message-queue,5,network_flap,Arayuz eth0 link durumu 85 kez degisti,dc1,rack-A,prod
ALM-00024,2026-09-10T01:42:48,SyslogNG,ao-027-order,order-service,4,network_flap,Arayuz bond0 link durumu 97 kez degisti,dc1,rack-A,prod
ALM-00045,2026-09-10T01:42:48,SyslogNG,ao-045-dns,dns-resolver,5,network_flap,Arayuz eth0 link durumu 83 kez degisti,dc1,rack-A,prod
ALM-02558,2026-09-10T01:42:52,Zabbix,ao-031-subscriber,subscriber-db,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 44 dolu",dc1,rack-B,prod
ALM-00013,2026-09-10T01:42:53,Prometheus,ao-015-subscriber,subscriber-service,4,network_flap,Arayuz eth1 link durumu 92 kez degisti,dc1,rack-A,prod
ALM-00022,2026-09-10T01:42:54,SyslogNG,ao-027-order,order-service,5,network_down,"Arayuz bond0 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-00031,2026-09-10T01:42:54,OBM,ao-033-subscriber,subscriber-db,4,network_flap,Arayuz eth0 link durumu 76 kez degisti,dc1,rack-A,prod
ALM-00036,2026-09-10T01:42:54,SyslogNG,ao-039-message,message-queue,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 85",dc1,rack-A,prod
ALM-00043,2026-09-10T01:42:55,AppDynamics,ao-045-dns,dns-resolver,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 88",dc1,rack-A,prod
ALM-00003,2026-09-10T01:42:56,OBM,ao-003-api,api-gateway,5,network_down,"Arayuz eth1 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-02427,2026-09-10T01:42:56,OBM,ao-009-auth,auth-service,1,network_flap,Arayuz eth1 link durumu 55 kez degisti,dc1,rack-A,prod
ALM-00001,2026-09-10T01:42:58,AppDynamics,ao-003-api,api-gateway,4,network_flap,Arayuz eth1 link durumu 96 kez degisti,dc1,rack-A,prod
ALM-00007,2026-09-10T01:43:00,Prometheus,ao-009-auth,auth-service,5,network_down,"Arayuz eth1 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-00150,2026-09-10T01:43:00,Prometheus,ao-051-report,report-batch,5,latency_high,"Yanit suresi p99 esigi asti, 80 ms",dc1,rack-A,prod
ALM-00071,2026-09-10T01:43:01,Prometheus,ao-009-auth,auth-service,3,timeout,charging-service servisine yapilan cagri zaman asimina ugradi (71 ms),dc1,rack-A,prod
ALM-01441,2026-09-10T01:43:01,AppDynamics,ao-017-subscriber,subscriber-service,2,network_flap,Arayuz eth1 link durumu 70 kez degisti,dc1,rack-C,prod
ALM-00101,2026-09-10T01:43:02,SyslogNG,ao-027-order,order-service,3,conn_refused,"subscriber-service baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-00012,2026-09-10T01:43:04,AppDynamics,ao-015-subscriber,subscriber-service,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 77",dc1,rack-A,prod
ALM-00002,2026-09-10T01:43:08,OBM,ao-003-api,api-gateway,5,network_flap,Arayuz eth0 link durumu 94 kez degisti,dc1,rack-A,prod
ALM-00051,2026-09-10T01:43:08,Zabbix,ao-051-report,report-batch,5,network_flap,Arayuz eth0 link durumu 93 kez degisti,dc1,rack-A,prod
ALM-00135,2026-09-10T01:43:08,AppDynamics,ao-045-dns,dns-resolver,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 84",dc1,rack-A,prod
ALM-00008,2026-09-10T01:43:09,AppDynamics,ao-009-auth,auth-service,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 95",dc1,rack-A,prod
ALM-01887,2026-09-10T01:43:10,AppDynamics,ao-033-subscriber,subscriber-db,2,cpu_high,CPU kullanimi yuzde 82,dc1,rack-A,prod
ALM-00052,2026-09-10T01:43:12,Prometheus,ao-051-report,report-batch,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 77",dc1,rack-A,prod
ALM-00110,2026-09-10T01:43:12,Zabbix,ao-033-subscriber,subscriber-db,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 96",dc1,rack-A,prod
ALM-00126,2026-09-10T01:43:13,Prometheus,ao-039-message,message-queue,3,conn_refused,"auth-service baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-01885,2026-09-10T01:43:13,Prometheus,ao-002-api,api-gateway,2,cpu_high,CPU kullanimi yuzde 80,dc2,rack-C,prod
ALM-02171,2026-09-10T01:43:14,AppDynamics,ao-034-billing,billing-db,3,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 66 dolu",dc2,rack-B,prod
ALM-01289,2026-09-10T01:43:16,SyslogNG,ao-039-message,message-queue,1,latency_high,"Yanit suresi p99 esigi asti, 32 ms",dc1,rack-A,prod
ALM-00016,2026-09-10T01:43:17,SyslogNG,ao-021-charging,charging-service,5,network_down,"Arayuz eth1 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-00053,2026-09-10T01:43:19,Prometheus,ao-051-report,report-batch,5,network_flap,Arayuz ens192 link durumu 87 kez degisti,dc1,rack-A,prod
ALM-02542,2026-09-10T01:43:24,Prometheus,ao-032-subscriber,subscriber-db,2,latency_high,"Yanit suresi p99 esigi asti, 44 ms",dc2,rack-C,prod
ALM-00018,2026-09-10T01:43:25,Prometheus,ao-021-charging,charging-service,4,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 82",dc1,rack-A,prod
ALM-00091,2026-09-10T01:43:28,Prometheus,ao-021-charging,charging-service,5,latency_high,"Yanit suresi p99 esigi asti, 81 ms",dc1,rack-A,prod
ALM-00005,2026-09-10T01:43:37,AppDynamics,ao-003-api,api-gateway,5,network_down,"Arayuz eth1 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-00014,2026-09-10T01:43:37,Zabbix,ao-015-subscriber,subscriber-service,4,network_down,"Arayuz eth1 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-00056,2026-09-10T01:43:37,OBM,ao-003-api,api-gateway,5,latency_high,"Yanit suresi p99 esigi asti, 80 ms",dc1,rack-A,prod
ALM-02273,2026-09-10T01:43:38,Zabbix,ao-019-billing,billing-service,3,backup_warn,Yedekleme isi 63 dakika gecikmeli tamamlandi,dc1,rack-B,prod
ALM-02274,2026-09-10T01:43:43,OBM,ao-052-payment,payment-provider-gw,2,mem_high,Bellek kullanimi yuzde 37 seviyesinde,dc2,rack-B,prod
ALM-00004,2026-09-10T01:43:44,Prometheus,ao-003-api,api-gateway,4,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 78",dc1,rack-A,prod
ALM-00017,2026-09-10T01:43:44,Zabbix,ao-021-charging,charging-service,4,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 78",dc1,rack-A,prod
ALM-02616,2026-09-10T01:43:44,AppDynamics,ao-004-mobile,mobile-bff,2,backup_warn,Yedekleme isi 30 dakika gecikmeli tamamlandi,dc2,rack-B,prod
ALM-00025,2026-09-10T01:43:46,Zabbix,ao-027-order,order-service,5,network_down,"Arayuz eth0 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-01417,2026-09-10T01:43:46,Zabbix,ao-026-payment,payment-service,1,ntp_drift,Saat sapmasi 48 ms,dc2,rack-C,prod
ALM-02081,2026-09-10T01:43:46,SyslogNG,ao-001-api,api-gateway,1,ntp_drift,Saat sapmasi 43 ms,dc1,rack-B,prod
ALM-02967,2026-09-10T01:43:46,Zabbix,ao-018-billing,billing-service,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 67 saniye",dc2,rack-A,prod
ALM-00038,2026-09-10T01:43:47,OBM,ao-039-message,message-queue,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 91",dc1,rack-A,prod
ALM-00046,2026-09-10T01:43:47,Zabbix,ao-045-dns,dns-resolver,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 80",dc1,rack-A,prod
ALM-00026,2026-09-10T01:43:48,OBM,ao-027-order,order-service,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 77",dc1,rack-A,prod
ALM-00111,2026-09-10T01:43:48,Zabbix,ao-033-subscriber,subscriber-db,4,conn_refused,"order-service baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-00054,2026-09-10T01:43:49,Prometheus,ao-051-report,report-batch,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 74",dc1,rack-A,prod
ALM-00010,2026-09-10T01:43:50,Zabbix,ao-009-auth,auth-service,5,network_flap,Arayuz bond0 link durumu 98 kez degisti,dc1,rack-A,prod
ALM-00032,2026-09-10T01:43:54,Zabbix,ao-033-subscriber,subscriber-db,5,network_flap,Arayuz ens192 link durumu 98 kez degisti,dc1,rack-A,prod
ALM-00080,2026-09-10T01:43:56,SyslogNG,ao-015-subscriber,subscriber-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 90",dc1,rack-A,prod
ALM-02629,2026-09-10T01:43:56,OBM,ao-052-payment,payment-provider-gw,2,mem_high,Bellek kullanimi yuzde 32 seviyesinde,dc2,rack-B,prod
ALM-00009,2026-09-10T01:43:57,OBM,ao-009-auth,auth-service,5,network_flap,Arayuz eth1 link durumu 80 kez degisti,dc1,rack-A,prod
ALM-00072,2026-09-10T01:43:58,Zabbix,ao-009-auth,auth-service,5,conn_refused,"message-queue baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-00081,2026-09-10T01:43:58,Prometheus,ao-015-subscriber,subscriber-service,5,conn_refused,"message-queue baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-01432,2026-09-10T01:43:59,AppDynamics,ao-022-charging,charging-service,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 40 saniye",dc2,rack-B,prod
ALM-00027,2026-09-10T01:44:04,AppDynamics,ao-027-order,order-service,4,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 76",dc1,rack-A,prod
ALM-01819,2026-09-10T01:44:04,Zabbix,ao-018-billing,billing-service,1,mem_high,Bellek kullanimi yuzde 23 seviyesinde,dc2,rack-A,prod
ALM-00039,2026-09-10T01:44:06,AppDynamics,ao-039-message,message-queue,4,network_down,"Arayuz ens192 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-01488,2026-09-10T01:44:08,SyslogNG,ao-012-session,session-service,1,cert_expiry,Sertifika 61 gun icinde suresi dolacak,dc2,rack-A,prod
ALM-00020,2026-09-10T01:44:10,Prometheus,ao-021-charging,charging-service,5,network_flap,Arayuz ens192 link durumu 97 kez degisti,dc1,rack-A,prod
ALM-00047,2026-09-10T01:44:10,OBM,ao-045-dns,dns-resolver,4,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 86",dc1,rack-A,prod
ALM-00136,2026-09-10T01:44:10,SyslogNG,ao-045-dns,dns-resolver,4,timeout,auth-service servisine yapilan cagri zaman asimina ugradi (70 ms),dc1,rack-A,prod
ALM-00019,2026-09-10T01:44:12,Prometheus,ao-021-charging,charging-service,5,network_flap,Arayuz ens192 link durumu 97 kez degisti,dc1,rack-A,prod
ALM-02763,2026-09-10T01:44:13,Prometheus,ao-038-cache,cache-cluster,2,latency_high,"Yanit suresi p99 esigi asti, 37 ms",dc2,rack-C,prod
ALM-00721,2026-09-10T01:44:14,Zabbix,ao-012-session,session-service,2,mem_high,Bellek kullanimi yuzde 64 seviyesinde,dc2,rack-A,prod
ALM-00092,2026-09-10T01:44:17,Prometheus,ao-021-charging,charging-service,4,conn_refused,"dns-resolver baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-00128,2026-09-10T01:44:17,OBM,ao-039-message,message-queue,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 96",dc1,rack-A,prod
ALM-01430,2026-09-10T01:44:18,OBM,ao-050-reconciliation,reconciliation-batch,1,cert_expiry,Sertifika 77 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-01726,2026-09-10T01:44:18,SyslogNG,ao-049-invoice,invoice-batch,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 84 dolu",dc1,rack-B,prod
ALM-00739,2026-09-10T01:44:19,Prometheus,ao-013-session,session-service,2,mem_high,Bellek kullanimi yuzde 64 seviyesinde,dc1,rack-B,prod
ALM-00055,2026-09-10T01:44:20,SyslogNG,ao-051-report,report-batch,5,network_flap,Arayuz eth0 link durumu 90 kez degisti,dc1,rack-A,prod
ALM-00057,2026-09-10T01:44:21,Prometheus,ao-003-api,api-gateway,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 81",dc1,rack-A,prod
ALM-00073,2026-09-10T01:44:21,Prometheus,ao-009-auth,auth-service,4,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (99 ms),dc1,rack-A,prod
ALM-00082,2026-09-10T01:44:23,SyslogNG,ao-015-subscriber,subscriber-service,3,timeout,message-queue servisine yapilan cagri zaman asimina ugradi (98 ms),dc1,rack-A,prod
ALM-00127,2026-09-10T01:44:25,SyslogNG,ao-039-message,message-queue,4,conn_refused,"dns-resolver baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-02915,2026-09-10T01:44:25,OBM,ao-029-catalog,catalog-service,2,mem_high,Bellek kullanimi yuzde 38 seviyesinde,dc1,rack-C,prod
ALM-00033,2026-09-10T01:44:26,Prometheus,ao-033-subscriber,subscriber-db,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 92",dc1,rack-A,prod
ALM-00058,2026-09-10T01:44:33,SyslogNG,ao-003-api,api-gateway,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 87",dc1,rack-A,prod
ALM-00102,2026-09-10T01:44:33,OBM,ao-027-order,order-service,5,latency_high,"Yanit suresi p99 esigi asti, 87 ms",dc1,rack-A,prod
ALM-00103,2026-09-10T01:44:33,Zabbix,ao-027-order,order-service,4,timeout,subscriber-service servisine yapilan cagri zaman asimina ugradi (92 ms),dc1,rack-A,prod
ALM-00151,2026-09-10T01:44:33,AppDynamics,ao-051-report,report-batch,4,conn_refused,"charging-service baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-00040,2026-09-10T01:44:34,Zabbix,ao-039-message,message-queue,5,network_down,"Arayuz ens192 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-00137,2026-09-10T01:44:34,SyslogNG,ao-045-dns,dns-resolver,3,latency_high,"Yanit suresi p99 esigi asti, 91 ms",dc1,rack-A,prod
ALM-02506,2026-09-10T01:44:37,SyslogNG,ao-017-subscriber,subscriber-service,2,ntp_drift,Saat sapmasi 87 ms,dc1,rack-C,prod
ALM-00112,2026-09-10T01:44:38,OBM,ao-033-subscriber,subscriber-db,5,conn_refused,"dns-resolver baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-01472,2026-09-10T01:44:46,Zabbix,ao-045-dns,dns-resolver,3,network_flap,Arayuz eth0 link durumu 36 kez degisti,dc1,rack-A,prod
ALM-00093,2026-09-10T01:44:48,Zabbix,ao-021-charging,charging-service,4,timeout,message-queue servisine yapilan cagri zaman asimina ugradi (95 ms),dc1,rack-A,prod
ALM-00757,2026-09-10T01:44:48,OBM,ao-014-session,session-service,2,mem_high,Bellek kullanimi yuzde 64 seviyesinde,dc2,rack-C,prod
ALM-01524,2026-09-10T01:44:49,AppDynamics,ao-031-subscriber,subscriber-db,1,backup_warn,Yedekleme isi 22 dakika gecikmeli tamamlandi,dc1,rack-B,prod
ALM-00048,2026-09-10T01:44:50,Prometheus,ao-045-dns,dns-resolver,4,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 86",dc1,rack-A,prod
ALM-00153,2026-09-10T01:44:50,OBM,ao-051-report,report-batch,4,timeout,auth-service servisine yapilan cagri zaman asimina ugradi (72 ms),dc1,rack-A,prod
ALM-01684,2026-09-10T01:44:51,Prometheus,ao-007-web,web-bff,2,ntp_drift,Saat sapmasi 56 ms,dc1,rack-B,prod
ALM-00034,2026-09-10T01:44:52,Zabbix,ao-033-subscriber,subscriber-db,4,network_down,"Arayuz eth1 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-00041,2026-09-10T01:44:58,Prometheus,ao-039-message,message-queue,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 95",dc1,rack-A,prod
ALM-01787,2026-09-10T01:44:58,SyslogNG,ao-049-invoice,invoice-batch,4,cert_expiry,Sertifika 68 gun icinde suresi dolacak,dc1,rack-B,prod
ALM-00431,2026-09-10T01:45:00,OBM,ao-023-charging,charging-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 71",dc1,rack-C,prod
ALM-00283,2026-09-10T01:45:01,Zabbix,ao-003-api,api-gateway,3,timeout,dns-resolver servisine yapilan cagri zaman asimina ugradi (78 ms),dc1,rack-A,prod
ALM-00042,2026-09-10T01:45:02,SyslogNG,ao-039-message,message-queue,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 94",dc1,rack-A,prod
ALM-00035,2026-09-10T01:45:03,SyslogNG,ao-033-subscriber,subscriber-db,5,pkt_loss,"Paket kaybi tespit edildi, oran yuzde 86",dc1,rack-A,prod
ALM-02372,2026-09-10T01:45:03,OBM,ao-052-payment,payment-provider-gw,1,mem_high,Bellek kullanimi yuzde 31 seviyesinde,dc2,rack-B,prod
ALM-00049,2026-09-10T01:45:04,OBM,ao-045-dns,dns-resolver,5,network_down,"Arayuz eth0 baglantisi koptu, link durumu DOWN",dc1,rack-A,prod
ALM-00152,2026-09-10T01:45:05,OBM,ao-051-report,report-batch,3,conn_refused,"order-service baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
ALM-00273,2026-09-10T01:45:06,Zabbix,ao-002-api,api-gateway,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 81",dc2,rack-C,prod
ALM-00401,2026-09-10T01:45:07,OBM,ao-051-report,report-batch,4,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (95 ms),dc1,rack-A,prod
ALM-01747,2026-09-10T01:45:07,SyslogNG,ao-051-report,report-batch,1,cert_expiry,Sertifika 58 gun icinde suresi dolacak,dc1,rack-A,prod
ALM-00104,2026-09-10T01:45:08,AppDynamics,ao-027-order,order-service,4,latency_high,"Yanit suresi p99 esigi asti, 98 ms",dc1,rack-A,prod
ALM-00376,2026-09-10T01:45:09,SyslogNG,ao-016-subscriber,subscriber-service,3,timeout,subscriber-db servisine yapilan cagri zaman asimina ugradi (83 ms),dc2,rack-B,prod
ALM-00028,2026-09-10T01:45:10,AppDynamics,ao-027-order,order-service,5,network_flap,Arayuz bond0 link durumu 87 kez degisti,dc1,rack-A,prod
ALM-01626,2026-09-10T01:45:10,Zabbix,ao-053-payment,payment-provider-gw,3,cpu_high,CPU kullanimi yuzde 74,dc1,rack-C,prod
ALM-00113,2026-09-10T01:45:11,SyslogNG,ao-033-subscriber,subscriber-db,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 73",dc1,rack-A,prod
ALM-00365,2026-09-10T01:45:12,Zabbix,ao-015-subscriber,subscriber-service,3,latency_high,"Yanit suresi p99 esigi asti, 83 ms",dc1,rack-A,prod
ALM-00197,2026-09-10T01:45:13,AppDynamics,ao-007-web,web-bff,3,timeout,api-gateway servisine yapilan cagri zaman asimina ugradi (98 ms),dc1,rack-B,prod
ALM-00290,2026-09-10T01:45:13,Zabbix,ao-015-subscriber,subscriber-service,3,thread_pool,Is parcacigi havuzu doluluk orani yuzde 75,dc1,rack-A,prod
ALM-00439,2026-09-10T01:45:13,AppDynamics,ao-027-order,order-service,4,thread_pool,Is parcacigi havuzu doluluk orani yuzde 80,dc1,rack-A,prod
ALM-00299,2026-09-10T01:45:14,SyslogNG,ao-016-subscriber,subscriber-service,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 79",dc2,rack-B,prod
ALM-00241,2026-09-10T01:45:15,OBM,ao-018-billing,billing-service,3,timeout,charging-service servisine yapilan cagri zaman asimina ugradi (98 ms),dc2,rack-A,prod
ALM-00021,2026-09-10T01:45:17,Zabbix,ao-021-charging,charging-service,4,network_flap,Arayuz bond0 link durumu 78 kez degisti,dc1,rack-A,prod
ALM-00306,2026-09-10T01:45:17,Prometheus,ao-017-subscriber,subscriber-service,3,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 75",dc1,rack-C,prod
ALM-00074,2026-09-10T01:45:20,Prometheus,ao-009-auth,auth-service,4,conn_refused,"subscriber-service baglantisi reddedildi, hedef erisilemiyor",dc1,rack-A,prod
